tracking_timestamp_us,utc_timestamp_ns,session_uid,tx_odometry_device,ty_odometry_device,tz_odometry_device,qx_odometry_device,qy_odometry_device,qz_odometry_device,qw_odometry_device,device_linear_velocity_x_odometry,device_linear_velocity_y_odometry,device_linear_velocity_z_odometry,angular_velocity_x_device,angular_velocity_y_device,angular_velocity_z_device,gravity_x_odometry,gravity_y_odometry,gravity_z_odometry,quality_score
156946622,1686767229746935832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.025349,-4.496169,-0.046474,-0.579781,0.545615,0.483768,0.363493,0.520240,0.026273,-0.003751,-0.490833,0.173022,0.069383,0.000000,0.000000,-9.810000,1.0
156947621,1686767229747934832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.024829,-4.496142,-0.046479,-0.579894,0.545548,0.483863,0.363287,0.520033,0.026388,-0.005331,-0.490320,0.178505,0.066052,0.000000,0.000000,-9.810000,1.0
156948620,1686767229748933832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.024309,-4.496116,-0.046485,-0.580009,0.545481,0.483955,0.363079,0.519845,0.026577,-0.007110,-0.488944,0.185097,0.061988,0.000000,0.000000,-9.810000,1.0
156949665,1686767229749978832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.023766,-4.496089,-0.046493,-0.580132,0.545412,0.484051,0.362861,0.519317,0.026454,-0.007922,-0.493047,0.189158,0.064177,0.000000,0.000000,-9.810000,1.0
156950619,1686767229750932832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.023270,-4.496064,-0.046501,-0.580246,0.545348,0.484137,0.362660,0.518686,0.026121,-0.009654,-0.496772,0.196784,0.059643,0.000000,0.000000,-9.810000,1.0
156951618,1686767229751931832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.022752,-4.496038,-0.046512,-0.580369,0.545280,0.484225,0.362446,0.517884,0.025600,-0.011508,-0.502369,0.205608,0.054746,0.000000,0.000000,-9.810000,1.0
156952617,1686767229752930832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.022234,-4.496013,-0.046524,-0.580496,0.545212,0.484311,0.362230,0.517528,0.025890,-0.012828,-0.502848,0.213081,0.056393,0.000000,0.000000,-9.810000,1.0
156953617,1686767229753930832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.021717,-4.495987,-0.046537,-0.580623,0.545146,0.484398,0.362010,0.517008,0.026164,-0.012783,-0.507185,0.212847,0.064402,0.000000,0.000000,-9.810000,1.0
156954662,1686767229754975832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.021177,-4.495959,-0.046550,-0.580753,0.545079,0.484490,0.361779,0.516732,0.026960,-0.013313,-0.506594,0.214993,0.071076,0.000000,0.000000,-9.810000,1.0
156955615,1686767229755928832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.020684,-4.495933,-0.046564,-0.580874,0.545018,0.484574,0.361566,0.516057,0.026927,-0.015233,-0.509220,0.220045,0.063885,0.000000,0.000000,-9.810000,1.0
156956615,1686767229756928832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.020169,-4.495906,-0.046580,-0.581005,0.544952,0.484658,0.361340,0.515055,0.026393,-0.017676,-0.515855,0.233925,0.057850,0.000000,0.000000,-9.810000,1.0
156957614,1686767229757927832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.019655,-4.495880,-0.046599,-0.581141,0.544886,0.484741,0.361110,0.513963,0.025813,-0.019240,-0.524964,0.243881,0.056346,0.000000,0.000000,-9.810000,1.0
156958613,1686767229758926832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.019141,-4.495854,-0.046619,-0.581281,0.544819,0.484823,0.360875,0.512968,0.025484,-0.020466,-0.533011,0.253801,0.058727,0.000000,0.000000,-9.810000,1.0
156959658,1686767229759971832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.018605,-4.495827,-0.046641,-0.581431,0.544750,0.484909,0.360624,0.512093,0.025453,-0.021641,-0.539160,0.259852,0.059313,0.000000,0.000000,-9.810000,1.0
156960612,1686767229760925832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.018117,-4.495803,-0.046662,-0.581569,0.544686,0.484987,0.360391,0.511230,0.025353,-0.022769,-0.545693,0.267739,0.061116,0.000000,0.000000,-9.810000,1.0
156961611,1686767229761924832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.017607,-4.495778,-0.046685,-0.581717,0.544620,0.485069,0.360142,0.510294,0.025239,-0.024009,-0.552697,0.275304,0.061879,0.000000,0.000000,-9.810000,1.0
156962610,1686767229762923832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.017097,-4.495752,-0.046710,-0.581868,0.544553,0.485150,0.359890,0.509549,0.025436,-0.025453,-0.556662,0.281350,0.060393,0.000000,0.000000,-9.810000,1.0
156963610,1686767229763923832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.016587,-4.495727,-0.046736,-0.582022,0.544486,0.485230,0.359636,0.508757,0.025494,-0.027212,-0.561115,0.289815,0.057816,0.000000,0.000000,-9.810000,1.0
156964654,1686767229764967832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.016056,-4.495700,-0.046765,-0.582185,0.544416,0.485312,0.359367,0.508082,0.025870,-0.028405,-0.564450,0.292827,0.057002,0.000000,0.000000,-9.810000,1.0
156965608,1686767229765921832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.015571,-4.495675,-0.046793,-0.582335,0.544351,0.485387,0.359120,0.507369,0.026121,-0.029254,-0.568951,0.296155,0.058787,0.000000,0.000000,-9.810000,1.0
156966608,1686767229766921832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.015064,-4.495648,-0.046823,-0.582494,0.544283,0.485467,0.358858,0.506608,0.026399,-0.030284,-0.573119,0.297925,0.058203,0.000000,0.000000,-9.810000,1.0
156967618,1686767229767931832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.014553,-4.495622,-0.046854,-0.582656,0.544213,0.485547,0.358591,0.505672,0.026366,-0.031737,-0.579156,0.306093,0.058333,0.000000,0.000000,-9.810000,1.0
156968606,1686767229768919832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.014053,-4.495596,-0.046886,-0.582820,0.544144,0.485624,0.358327,0.504442,0.025722,-0.033753,-0.588395,0.314218,0.051228,0.000000,0.000000,-9.810000,1.0
156969651,1686767229769964832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.013527,-4.495569,-0.046922,-0.582996,0.544069,0.485706,0.358043,0.503465,0.025668,-0.034928,-0.595353,0.318924,0.051494,0.000000,0.000000,-9.810000,1.0
156970605,1686767229770918832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.013047,-4.495544,-0.046956,-0.583159,0.543999,0.485780,0.357782,0.502777,0.025911,-0.036124,-0.598822,0.322543,0.051094,0.000000,0.000000,-9.810000,1.0
156971604,1686767229771917832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.012544,-4.495518,-0.046993,-0.583331,0.543927,0.485858,0.357506,0.502121,0.026252,-0.037179,-0.602155,0.328048,0.054111,0.000000,0.000000,-9.810000,1.0
156972603,1686767229772916832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.012043,-4.495492,-0.047031,-0.583505,0.543855,0.485935,0.357226,0.501200,0.026111,-0.038803,-0.608061,0.335677,0.051647,0.000000,0.000000,-9.810000,1.0
156973603,1686767229773916832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.011542,-4.495466,-0.047070,-0.583683,0.543781,0.486012,0.356943,0.500204,0.025953,-0.039658,-0.615868,0.339259,0.052663,0.000000,0.000000,-9.810000,1.0
156974647,1686767229774960832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.011020,-4.495438,-0.047112,-0.583869,0.543705,0.486094,0.356644,0.499482,0.026307,-0.040234,-0.620196,0.341617,0.057393,0.000000,0.000000,-9.810000,1.0
156975601,1686767229775914832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.010544,-4.495413,-0.047151,-0.584039,0.543635,0.486170,0.356367,0.498707,0.026416,-0.040847,-0.625867,0.345270,0.061784,0.000000,0.000000,-9.810000,1.0
156976600,1686767229776913832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.010045,-4.495386,-0.047192,-0.584219,0.543563,0.486250,0.356074,0.497974,0.026592,-0.042270,-0.629647,0.352978,0.062684,0.000000,0.000000,-9.810000,1.0
156977600,1686767229777913832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.009548,-4.495360,-0.047235,-0.584401,0.543491,0.486329,0.355777,0.497076,0.026500,-0.043540,-0.635891,0.359530,0.063154,0.000000,0.000000,-9.810000,1.0
156978599,1686767229778912832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.009051,-4.495333,-0.047279,-0.584585,0.543418,0.486409,0.355477,0.496036,0.026156,-0.044638,-0.644219,0.363069,0.061978,0.000000,0.000000,-9.810000,1.0
156979644,1686767229779957832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.008533,-4.495306,-0.047326,-0.584780,0.543340,0.486493,0.355160,0.495055,0.025936,-0.045353,-0.652629,0.364290,0.062922,0.000000,0.000000,-9.810000,1.0
156980598,1686767229780911832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.008061,-4.495281,-0.047370,-0.584960,0.543266,0.486572,0.354867,0.494157,0.025695,-0.046075,-0.660336,0.364782,0.062426,0.000000,0.000000,-9.810000,1.0
156981612,1686767229781925832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.007560,-4.495255,-0.047417,-0.585152,0.543187,0.486658,0.354555,0.493481,0.025941,-0.046829,-0.664275,0.365356,0.063737,0.000000,0.000000,-9.810000,1.0
156982596,1686767229782909832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.007075,-4.495229,-0.047463,-0.585338,0.543110,0.486742,0.354250,0.492897,0.026305,-0.047550,-0.666803,0.364412,0.064358,0.000000,0.000000,-9.810000,1.0
156983595,1686767229783908832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.006582,-4.495202,-0.047511,-0.585527,0.543031,0.486828,0.353940,0.492482,0.026917,-0.048319,-0.667301,0.364122,0.066030,0.000000,0.000000,-9.810000,1.0
156984640,1686767229784953832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.006068,-4.495174,-0.047562,-0.585725,0.542949,0.486919,0.353614,0.491841,0.027171,-0.048803,-0.671900,0.365241,0.070464,0.000000,0.000000,-9.810000,1.0
156985594,1686767229785907832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.005599,-4.495148,-0.047609,-0.585906,0.542874,0.487003,0.353313,0.490878,0.026711,-0.049652,-0.680846,0.371668,0.073006,0.000000,0.000000,-9.810000,1.0
156986593,1686767229786906832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.005108,-4.495121,-0.047659,-0.586098,0.542796,0.487093,0.352992,0.489919,0.026310,-0.050336,-0.690062,0.379269,0.078553,0.000000,0.000000,-9.810000,1.0
156987592,1686767229787905832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.004619,-4.495095,-0.047710,-0.586292,0.542717,0.487183,0.352666,0.489009,0.025956,-0.051261,-0.697953,0.383248,0.078951,0.000000,0.000000,-9.810000,1.0
156988592,1686767229788905832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.004130,-4.495069,-0.047761,-0.586487,0.542637,0.487275,0.352337,0.488413,0.026185,-0.051795,-0.701451,0.381694,0.080197,0.000000,0.000000,-9.810000,1.0
156989636,1686767229789949832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.003620,-4.495041,-0.047816,-0.586690,0.542553,0.487372,0.351994,0.487824,0.026413,-0.052417,-0.704628,0.378680,0.079589,0.000000,0.000000,-9.810000,1.0
156990590,1686767229790903832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.003154,-4.495015,-0.047866,-0.586876,0.542475,0.487461,0.351680,0.487670,0.027219,-0.053468,-0.701906,0.381179,0.080828,0.000000,0.000000,-9.810000,1.0
156991590,1686767229791903832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.002667,-4.494988,-0.047920,-0.587071,0.542396,0.487554,0.351350,0.487273,0.027611,-0.054539,-0.702991,0.386395,0.082934,0.000000,0.000000,-9.810000,1.0
156992589,1686767229792902832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.002180,-4.494959,-0.047975,-0.587265,0.542317,0.487645,0.351018,0.487091,0.028347,-0.055437,-0.701355,0.388909,0.085213,0.000000,0.000000,-9.810000,1.0
156993588,1686767229793901832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.001693,-4.494931,-0.048031,-0.587460,0.542239,0.487737,0.350685,0.486589,0.028558,-0.055940,-0.704703,0.389309,0.087687,0.000000,0.000000,-9.810000,1.0
156994633,1686767229794946832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.001185,-4.494901,-0.048090,-0.587664,0.542159,0.487833,0.350335,0.486118,0.028843,-0.056729,-0.707099,0.392893,0.091166,0.000000,0.000000,-9.810000,1.0
156995587,1686767229795900832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.000721,-4.494873,-0.048144,-0.587851,0.542085,0.487922,0.350011,0.485173,0.028219,-0.057051,-0.717522,0.395959,0.094892,0.000000,0.000000,-9.810000,1.0
156996586,1686767229796899832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.000237,-4.494845,-0.048201,-0.588047,0.542006,0.488019,0.349669,0.484361,0.027888,-0.056894,-0.726662,0.392732,0.098937,0.000000,0.000000,-9.810000,1.0
156997585,1686767229797898832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.999753,-4.494816,-0.048258,-0.588242,0.541926,0.488119,0.349324,0.483899,0.028117,-0.057077,-0.730031,0.387909,0.100345,0.000000,0.000000,-9.810000,1.0
156998585,1686767229798898832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.999267,-4.494785,-0.048312,-0.588436,0.541842,0.488232,0.348969,0.483672,0.028678,-0.058060,-0.728680,0.386679,0.098515,0.000000,0.000000,-9.810000,1.0
156999629,1686767229799942832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.998762,-4.494755,-0.048373,-0.588641,0.541757,0.488336,0.348611,0.483337,0.028971,-0.059874,-0.728082,0.391809,0.093633,0.000000,0.000000,-9.810000,1.0
157000583,1686767229800896832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.998300,-4.494728,-0.048431,-0.588830,0.541677,0.488430,0.348284,0.482850,0.028864,-0.061448,-0.730292,0.392271,0.085241,0.000000,0.000000,-9.810000,1.0
157001582,1686767229801895832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.997818,-4.494699,-0.048493,-0.589030,0.541591,0.488528,0.347941,0.482227,0.028638,-0.062021,-0.736117,0.391572,0.085075,0.000000,0.000000,-9.810000,1.0
157002582,1686767229802895832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.997336,-4.494670,-0.048555,-0.589231,0.541504,0.488627,0.347596,0.481616,0.028451,-0.062395,-0.741793,0.390077,0.086193,0.000000,0.000000,-9.810000,1.0
157002610,1686767229802923832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.997227,-4.494587,-0.048870,-0.589286,0.541404,0.488658,0.347615,0.481074,0.028277,-0.062045,-0.743361,0.390815,0.099541,0.000000,0.000000,-9.810000,1.0
157003573,1686767229803886832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.996762,-4.494557,-0.048927,-0.589478,0.541318,0.488769,0.347269,0.480541,0.028097,-0.063283,-0.746555,0.393431,0.095962,0.000000,0.000000,-9.810000,1.0
157004618,1686767229804931832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.996259,-4.494528,-0.048994,-0.589687,0.541229,0.488876,0.346903,0.480303,0.028484,-0.064373,-0.746097,0.396407,0.096463,0.000000,0.000000,-9.810000,1.0
157005572,1686767229805885832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.995801,-4.494501,-0.049055,-0.589877,0.541148,0.488973,0.346567,0.480201,0.029112,-0.064680,-0.745394,0.398052,0.103233,0.000000,0.000000,-9.810000,1.0
157006571,1686767229806884832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.995321,-4.494472,-0.049120,-0.590075,0.541065,0.489075,0.346215,0.479959,0.029456,-0.065486,-0.745782,0.397331,0.102837,0.000000,0.000000,-9.810000,1.0
157007570,1686767229807883832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.994842,-4.494442,-0.049186,-0.590273,0.540982,0.489179,0.345861,0.479688,0.029806,-0.065390,-0.748301,0.393606,0.108406,0.000000,0.000000,-9.810000,1.0
157008570,1686767229808883832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.994362,-4.494413,-0.049252,-0.590470,0.540899,0.489284,0.345507,0.479182,0.029659,-0.066266,-0.752620,0.396086,0.108756,0.000000,0.000000,-9.810000,1.0
157009614,1686767229809927832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.993862,-4.494382,-0.049321,-0.590677,0.540811,0.489394,0.345134,0.478545,0.029355,-0.067325,-0.758009,0.398538,0.107414,0.000000,0.000000,-9.810000,1.0
157010568,1686767229810881832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.993405,-4.494355,-0.049387,-0.590869,0.540729,0.489495,0.344791,0.477876,0.028901,-0.069130,-0.762726,0.405723,0.101825,0.000000,0.000000,-9.810000,1.0
157011567,1686767229811880832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.992928,-4.494326,-0.049456,-0.591073,0.540642,0.489598,0.344431,0.477519,0.029136,-0.070252,-0.763724,0.405369,0.098571,0.000000,0.000000,-9.810000,1.0
157012567,1686767229812880832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.992450,-4.494296,-0.049526,-0.591276,0.540555,0.489703,0.344071,0.477319,0.029845,-0.070267,-0.764088,0.404258,0.106412,0.000000,0.000000,-9.810000,1.0
157013566,1686767229813879832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.991973,-4.494265,-0.049597,-0.591476,0.540470,0.489809,0.343709,0.477097,0.030638,-0.070019,-0.764709,0.401737,0.115653,0.000000,0.000000,-9.810000,1.0
157014611,1686767229814924832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.991475,-4.494233,-0.049670,-0.591683,0.540382,0.489922,0.343328,0.476450,0.030656,-0.070687,-0.770091,0.406612,0.120349,0.000000,0.000000,-9.810000,1.0
157015564,1686767229815877832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.991021,-4.494204,-0.049738,-0.591875,0.540302,0.490026,0.342976,0.475533,0.030020,-0.071771,-0.778963,0.410216,0.117503,0.000000,0.000000,-9.810000,1.0
157016564,1686767229816877832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.990546,-4.494174,-0.049811,-0.592079,0.540215,0.490135,0.342604,0.474719,0.029667,-0.073356,-0.785221,0.416897,0.113575,0.000000,0.000000,-9.810000,1.0
157017563,1686767229817876832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.990072,-4.494145,-0.049885,-0.592287,0.540126,0.490243,0.342231,0.473920,0.029381,-0.074646,-0.791575,0.418879,0.108463,0.000000,0.000000,-9.810000,1.0
157018562,1686767229818875832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.989598,-4.494115,-0.049960,-0.592497,0.540036,0.490350,0.341856,0.473304,0.029428,-0.076173,-0.795073,0.425311,0.105813,0.000000,0.000000,-9.810000,1.0
157019607,1686767229819920832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.989104,-4.494085,-0.050040,-0.592719,0.539939,0.490463,0.341461,0.472297,0.028996,-0.076953,-0.804982,0.426059,0.103509,0.000000,0.000000,-9.810000,1.0
157020561,1686767229820874832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.988654,-4.494057,-0.050114,-0.592924,0.539849,0.490567,0.341098,0.471445,0.028794,-0.077562,-0.813342,0.429627,0.105041,0.000000,0.000000,-9.810000,1.0
157021560,1686767229821873832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.988183,-4.494028,-0.050192,-0.593141,0.539753,0.490678,0.340713,0.470490,0.028435,-0.078456,-0.822690,0.435403,0.104971,0.000000,0.000000,-9.810000,1.0
157022559,1686767229822872832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.987713,-4.494000,-0.050270,-0.593361,0.539657,0.490789,0.340322,0.469695,0.028457,-0.078789,-0.830869,0.443151,0.112711,0.000000,0.000000,-9.810000,1.0
157023559,1686767229823872832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.987244,-4.493972,-0.050350,-0.593582,0.539563,0.490901,0.339925,0.468835,0.028301,-0.079928,-0.838736,0.454804,0.115292,0.000000,0.000000,-9.810000,1.0
157024603,1686767229824916832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.986754,-4.493942,-0.050434,-0.593816,0.539464,0.491016,0.339506,0.468333,0.028896,-0.081023,-0.840859,0.459778,0.114678,0.000000,0.000000,-9.810000,1.0
157025557,1686767229825870832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.986307,-4.493914,-0.050512,-0.594032,0.539373,0.491120,0.339122,0.467596,0.028953,-0.082653,-0.845387,0.466134,0.107642,0.000000,0.000000,-9.810000,1.0
157026557,1686767229826870832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.985840,-4.493885,-0.050595,-0.594262,0.539275,0.491228,0.338718,0.466903,0.029310,-0.082940,-0.851087,0.464832,0.107072,0.000000,0.000000,-9.810000,1.0
157027556,1686767229827869832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.985374,-4.493856,-0.050678,-0.594492,0.539176,0.491339,0.338312,0.465991,0.029287,-0.083221,-0.860090,0.466330,0.107380,0.000000,0.000000,-9.810000,1.0
157028571,1686767229828884832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.984901,-4.493827,-0.050763,-0.594728,0.539073,0.491452,0.337897,0.465155,0.029401,-0.083963,-0.867100,0.471310,0.106506,0.000000,0.000000,-9.810000,1.0
157029600,1686767229829913832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.984423,-4.493797,-0.050850,-0.594970,0.538967,0.491567,0.337472,0.464134,0.029193,-0.084795,-0.876419,0.477048,0.103716,0.000000,0.000000,-9.810000,1.0
157030554,1686767229830867832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.983980,-4.493769,-0.050931,-0.595198,0.538867,0.491674,0.337074,0.463152,0.028961,-0.085547,-0.885222,0.482897,0.100926,0.000000,0.000000,-9.810000,1.0
157031553,1686767229831866832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.983518,-4.493740,-0.051017,-0.595440,0.538760,0.491786,0.336655,0.462334,0.029121,-0.086087,-0.891556,0.484700,0.097490,0.000000,0.000000,-9.810000,1.0
157032552,1686767229832865832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.983056,-4.493711,-0.051103,-0.595684,0.538650,0.491897,0.336234,0.461567,0.029319,-0.087101,-0.896509,0.490365,0.092753,0.000000,0.000000,-9.810000,1.0
157033551,1686767229833864832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.982595,-4.493682,-0.051191,-0.595932,0.538538,0.492008,0.335811,0.460710,0.029364,-0.087846,-0.903199,0.493973,0.087820,0.000000,0.000000,-9.810000,1.0
157034596,1686767229834909832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.982114,-4.493651,-0.051283,-0.596194,0.538419,0.492125,0.335367,0.459701,0.029263,-0.087983,-0.912855,0.496056,0.086329,0.000000,0.000000,-9.810000,1.0
157035550,1686767229835863832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.981675,-4.493624,-0.051367,-0.596436,0.538307,0.492232,0.334958,0.458886,0.029315,-0.088812,-0.918592,0.500272,0.080776,0.000000,0.000000,-9.810000,1.0
157036550,1686767229836863832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.981217,-4.493594,-0.051456,-0.596694,0.538187,0.492343,0.334529,0.457868,0.029036,-0.089617,-0.927234,0.505463,0.074857,0.000000,0.000000,-9.810000,1.0
157037549,1686767229837862832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.980760,-4.493565,-0.051546,-0.596955,0.538064,0.492454,0.334097,0.456976,0.028975,-0.090607,-0.933360,0.509029,0.066690,0.000000,0.000000,-9.810000,1.0
157038548,1686767229838861832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.980304,-4.493536,-0.051637,-0.597219,0.537938,0.492565,0.333665,0.455945,0.028770,-0.090807,-0.942520,0.508828,0.061890,0.000000,0.000000,-9.810000,1.0
157039593,1686767229839906832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.979827,-4.493506,-0.051732,-0.597498,0.537802,0.492682,0.333211,0.455264,0.029285,-0.091178,-0.945788,0.508923,0.057879,0.000000,0.000000,-9.810000,1.0
157040547,1686767229840860832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.979393,-4.493478,-0.051819,-0.597755,0.537676,0.492788,0.332797,0.454503,0.029361,-0.092021,-0.950448,0.513245,0.051808,0.000000,0.000000,-9.810000,1.0
157041546,1686767229841859832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.978939,-4.493448,-0.051912,-0.598026,0.537542,0.492898,0.332362,0.453788,0.029610,-0.092405,-0.954980,0.516823,0.049712,0.000000,0.000000,-9.810000,1.0
157042545,1686767229842858832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.978486,-4.493419,-0.052004,-0.598300,0.537405,0.493009,0.331925,0.452778,0.029344,-0.092701,-0.963540,0.516405,0.043367,0.000000,0.000000,-9.810000,1.0
157043545,1686767229843858832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.978034,-4.493390,-0.052097,-0.598576,0.537265,0.493122,0.331488,0.452045,0.029714,-0.092680,-0.967974,0.511684,0.038686,0.000000,0.000000,-9.810000,1.0
157044589,1686767229844902832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.977562,-4.493359,-0.052194,-0.598866,0.537114,0.493241,0.331032,0.451179,0.029931,-0.093134,-0.972791,0.508939,0.030839,0.000000,0.000000,-9.810000,1.0
157045543,1686767229845856832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.977132,-4.493331,-0.052283,-0.599133,0.536972,0.493349,0.330616,0.450123,0.029600,-0.093776,-0.980831,0.511257,0.023924,0.000000,0.000000,-9.810000,1.0
157046542,1686767229846855832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.976683,-4.493301,-0.052377,-0.599417,0.536820,0.493463,0.330177,0.448910,0.028973,-0.094655,-0.991193,0.516909,0.016726,0.000000,0.000000,-9.810000,1.0
157047542,1686767229847855832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.976234,-4.493272,-0.052472,-0.599706,0.536664,0.493577,0.329736,0.447714,0.028453,-0.095326,-1.001169,0.520652,0.010502,0.000000,0.000000,-9.810000,1.0
157048541,1686767229848854832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.975787,-4.493244,-0.052568,-0.599997,0.536506,0.493691,0.329293,0.446939,0.028797,-0.095694,-1.005166,0.524160,0.010084,0.000000,0.000000,-9.810000,1.0
157049585,1686767229849898832,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-1.975321,-4.493213,-0.052668,-0.600302,0.536339,0.493811,0.328828,0.446246,0.029377,-0.095576,-1.008630,0.522496,0.010808,0.000000,0.000000,-9.810000,1.0
